video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url,published_at_week,published_at_month,published_at_year
dmpbWUt338I,UCXIJgqnII2ZOINSWNOGFThA,trump coronavirus task force hold white house press briefing,Fox News,News & Politics,none,1048968,11904,0,2601,2020-04-04 22:11:39,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus presser,coronavirus task force,coronavirus updates,coronavirus white house press conference live,covid-19,covid-19 pandemic,fox news coronavirus trump briefing live,fox news live,fox news white house briefing live,outbreak,pandemic,trump coronavirus,trump coronavirus task force,Fox News live coronavirus press briefing,fauci,birx",0,hd,True,https://i.ytimg.com/vi/dmpbWUt338I/default.jpg,https://www.youtube.com/watch?v=dmpbWUt338I,2020-04-13,2020-04,2020
IwpM0n8Hspg,UCXIJgqnII2ZOINSWNOGFThA,biden to discuss developing a coronavirus vaccine,Fox News,News & Politics,none,92748,646,0,3326,2020-09-16 20:26:27,"Fox News Channel,Fox News,News,FNC,live,live stream,livestream,fox news live,fox news live stream,fox live,fox live stream,biden,joe biden,biden 2020,joe biden 2020,biden campaign,harris,kamala harris,joe biden kamala harris,biden harris,biden harris 2020,biden kamala harris,election,2020 election,presidential election,election news",1588,hd,False,https://i.ytimg.com/vi/IwpM0n8Hspg/default.jpg,https://www.youtube.com/watch?v=IwpM0n8Hspg,2020-09-37,2020-09,2020
Kx5I3fM6Rws,UCXIJgqnII2ZOINSWNOGFThA,how are businesses developing one year into coronavirus pandemic,Fox News,News & Politics,none,10374,256,0,115,2021-03-12 12:15:00,"fox news channel,FNC,coronavirus,coronavirus pandemic,pandemic,COVID-19,covid,businesses,small business,coronavirus lockdown,California,Florida,business owners,fox and friends first today,jillian mele",282,hd,True,https://i.ytimg.com/vi/Kx5I3fM6Rws/default.jpg,https://www.youtube.com/watch?v=Kx5I3fM6Rws,2021-03-10,2021-03,2021
hIu9BqQva3I,UCXIJgqnII2ZOINSWNOGFThA,tracking coronavirus cases heat map updates  ,Fox News,News & Politics,none,132869,621,0,115,2020-04-07 20:18:11,"Fox News Channel,FNC,Fox News,News,Latest News,Top stories,live stream,live,fox,fox business live,live video,live updates,fox live stream,coronavirus,corona virus,us coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus in the us,coronavirus response,coronavirus news,coronavirus updates,pandemic,covid,covid-19,covid 19,johns hopkins,Johns Hopkins Coronavirus Resource Center,tracking coronavirus,coronavirus latest cases",0,hd,False,https://i.ytimg.com/vi/hIu9BqQva3I/default.jpg,https://www.youtube.com/watch?v=hIu9BqQva3I,2020-04-14,2020-04,2020
7voTUuVT5i4,UCXIJgqnII2ZOINSWNOGFThA,hong kong scientist claiming china covered up coronavirus data speaks out,Fox News,News & Politics,none,2864415,56347,0,13055,2020-07-13 20:20:40,"health,Fox News Exclusive,Bill Hemmer Reports,Bill Hemmer,Bill Hemmer Li-Meng,Li-Meng,Li-Meng Yan,Fox News Hong Kong Doctor,Hong Kong Doctor,Honk Kong Beijing,fnc,fox news,fox news channel,fox news media,fox news network,fox new beijing coronavirus,Hong Kong researcher,Fox News Hong Kong researcher,hong kong scientist,fox news beijing,hong kong protest,coronavirus,fox news coronavirus pandemic,pandemic,COVID-19,COVID-19 pandemic",343,hd,True,https://i.ytimg.com/vi/7voTUuVT5i4/default.jpg,https://www.youtube.com/watch?v=7voTUuVT5i4,2020-07-28,2020-07,2020
HnjvX8oLBdo,UCXIJgqnII2ZOINSWNOGFThA,gov dewine says ohio estimated to have over k cases of coronavirus,Fox News,News & Politics,none,405750,2542,0,2650,2020-03-13 14:24:09,"america's newsroom,health,corona,ohio,ohio coronavirus",318,hd,True,https://i.ytimg.com/vi/HnjvX8oLBdo/default.jpg,https://www.youtube.com/watch?v=HnjvX8oLBdo,2020-03-10,2020-03,2020
hIpCSt6NUJg,UCXIJgqnII2ZOINSWNOGFThA,ingraham what we still dont know about coronavirus pandemic,Fox News,News & Politics,none,289228,6386,0,1939,2020-03-18 03:40:19,"Fox News Channel,Fox News,News,opinion,the ingraham angle,ingraham angle,laura ingraham,ingraham,ingraham monologue,laura ingraham monologue,laura ingraham angle,ingraham the angle,china,china virus,wuhan,wuhan virus,coronavirus,fox news coronavirus,coronavirus pandemic,pandemic,covid-19,covid 19,coronavirus in the us,us coronavirus,coronavirus facts,covid-19 facts,coronavirus testing,coronavirus outbreak,corona virus,coronavirus response",489,hd,True,https://i.ytimg.com/vi/hIpCSt6NUJg/default.jpg,https://www.youtube.com/watch?v=hIpCSt6NUJg,2020-03-11,2020-03,2020
TSyJcWRLBZ8,UCXIJgqnII2ZOINSWNOGFThA,trump being criticized over coronavirus simply because hes trump ari fleischer,Fox News,News & Politics,none,239056,2636,0,2599,2020-03-10 19:48:40,"Fox News Channel,Fox News,News,outnumbered overtime,harris faulkner,harris fulkner outnumbered overtime,ari fleischer,ari fleischer fox news,fleischer,fleischer fox news,trump,donald trump,president trump,president donald trump,covid-19,coronavirus,trump coronavirus,trump coronavirus task force,coronavirus task force,trump administration,white house,coronavirus outbreak,covid-19 news,coronavirus prevention,covid-19 updates,covid-19 outbreak",154,hd,True,https://i.ytimg.com/vi/TSyJcWRLBZ8/default.jpg,https://www.youtube.com/watch?v=TSyJcWRLBZ8,2020-03-10,2020-03,2020
tBjYLo0xZzI,UCXIJgqnII2ZOINSWNOGFThA,when to expect your coronavirus stimulus check  fox news rundown podcast,Fox News,News & Politics,none,339555,4400,0,1389,2020-04-01 15:00:26,"Fox News Channel,Fox News,coronavirus,coronavirus outbreak,coronavirus pandemic,coronavirus updates,covid-19,covid-19 pandemic,trump coronavirus,trump coronavirus task force,coronavirus stimulus bill,donald trump,coronavirus relief bill,coronavirus stimulus package,stimulus package,coronavirus stimulus,coronavirus bill,president trump,white house,stimulus checks,fox news rundown podcast,who gets coronavirus stimulus money,coronavirus news,stimulus bill",0,hd,False,https://i.ytimg.com/vi/tBjYLo0xZzI/default.jpg,https://www.youtube.com/watch?v=tBjYLo0xZzI,2020-04-13,2020-04,2020
YK_gq3PC7TE,UC16niRr50-MSBwiO3YDb3RA,coronavirus disease named covid  bbc news,BBC News,News & Politics,none,885586,6864,0,2484,2020-02-12 07:17:42,"bbc,bbc news,news",578,hd,False,https://i.ytimg.com/vi/YK_gq3PC7TE/default.jpg,https://www.youtube.com/watch?v=YK_gq3PC7TE,2020-02-06,2020-02,2020
RHFV0XcJxww,UC16niRr50-MSBwiO3YDb3RA,coronavirus what has covid done for climate crisis  bbc news,BBC News,News & Politics,none,77150,1405,0,527,2021-01-05 10:07:47,"bbc,bbc news,news",165,hd,False,https://i.ytimg.com/vi/RHFV0XcJxww/default.jpg,https://www.youtube.com/watch?v=RHFV0XcJxww,2021-01-01,2021-01,2021
cIhak7--M8Q,UC16niRr50-MSBwiO3YDb3RA,coronavirus in india inside a mumbai hospital icu,BBC News,News & Politics,none,8541533,29693,0,1762,2020-06-26 11:16:06,"bbc,bbc news,news",187,hd,False,https://i.ytimg.com/vi/cIhak7--M8Q/default.jpg,https://www.youtube.com/watch?v=cIhak7--M8Q,2020-06-25,2020-06,2020
ArFQdvF8vDE,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained in  seconds  bbc news,BBC News,News & Politics,none,264595,2204,0,261,2020-03-19 12:27:10,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",83,hd,False,https://i.ytimg.com/vi/ArFQdvF8vDE/default.jpg,https://www.youtube.com/watch?v=ArFQdvF8vDE,2020-03-11,2020-03,2020
UNZRvU923Jo,UC16niRr50-MSBwiO3YDb3RA,coronavirus th uk case confirmed  bbc news,BBC News,News & Politics,none,301699,2423,0,852,2020-02-12 22:40:46,"bbc,bbc news,news,coronavirus,Huw Edwards,Virus,health,Hugh Pym,Tulip Mazumdar,UK",295,hd,False,https://i.ytimg.com/vi/UNZRvU923Jo/default.jpg,https://www.youtube.com/watch?v=UNZRvU923Jo,2020-02-06,2020-02,2020
P2y1sIr913Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus uk government announces drastic measures to tackle outbreak  bbc news,BBC News,News & Politics,none,735122,5136,0,2260,2020-03-16 22:40:25,"bbc,bbc news,news,coronavirus,pandemic,world health organization,self-isolation,social distancing,nightlife,over 70s,pregnant women,pregnancy,covid 19,covid-19,illness,virus,chronic illness,nhs,national health service",631,hd,False,https://i.ytimg.com/vi/P2y1sIr913Y/default.jpg,https://www.youtube.com/watch?v=P2y1sIr913Y,2020-03-11,2020-03,2020
LYQLr45rtZk,UC16niRr50-MSBwiO3YDb3RA,india coronavirus my city is under siege from covid,BBC News,News & Politics,none,1243864,13102,0,4494,2021-05-12 11:15:02,"bbc,bbc news,news,India,Covid,Coronavirus,Covid Pandemic,pandemic,Delhi",466,hd,False,https://i.ytimg.com/vi/LYQLr45rtZk/default.jpg,https://www.youtube.com/watch?v=LYQLr45rtZk,2021-05-19,2021-05,2021
hHcY4Vw532Y,UC16niRr50-MSBwiO3YDb3RA,excess deaths how many are dying from coronavirus  bbc news,BBC News,News & Politics,none,184848,1171,0,571,2020-06-19 09:49:02,"bbc,bbc news,news",452,hd,False,https://i.ytimg.com/vi/hHcY4Vw532Y/default.jpg,https://www.youtube.com/watch?v=hHcY4Vw532Y,2020-06-24,2020-06,2020
dc11uZ7_PnU,UC16niRr50-MSBwiO3YDb3RA,coronavirus in the uk the first  days  bbc news,BBC News,News & Politics,none,255564,2301,0,821,2020-05-09 16:42:04,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,United Kingdom",372,hd,False,https://i.ytimg.com/vi/dc11uZ7_PnU/default.jpg,https://www.youtube.com/watch?v=dc11uZ7_PnU,2020-05-18,2020-05,2020
mmSJQul260g,UC16niRr50-MSBwiO3YDb3RA,coronavirus what is a pandemic and why use the term now   bbc news,BBC News,News & Politics,none,419694,3192,0,877,2020-03-12 07:26:11,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",465,hd,False,https://i.ytimg.com/vi/mmSJQul260g/default.jpg,https://www.youtube.com/watch?v=mmSJQul260g,2020-03-10,2020-03,2020
NAV3CmA5rBU,UC16niRr50-MSBwiO3YDb3RA,covid indias coronavirus outbreak in  seconds  bbc news,BBC News,News & Politics,none,264592,3103,0,1094,2020-10-12 07:36:44,"bbc,bbc news,news",211,hd,False,https://i.ytimg.com/vi/NAV3CmA5rBU/default.jpg,https://www.youtube.com/watch?v=NAV3CmA5rBU,2020-10-41,2020-10,2020
NwPwj45CAIc,UC16niRr50-MSBwiO3YDb3RA,coronavirus frances ancient burial brotherhood defies covid  bbc news,BBC News,News & Politics,none,64808,587,0,127,2020-06-14 10:43:53,"bbc,bbc news,news",139,hd,False,https://i.ytimg.com/vi/NwPwj45CAIc/default.jpg,https://www.youtube.com/watch?v=NwPwj45CAIc,2020-06-23,2020-06,2020
tSCWs85mye8,UC16niRr50-MSBwiO3YDb3RA,coronavirus the impact of covid on women  bbc news,BBC News,News & Politics,none,21590,244,0,114,2020-06-25 10:05:25,"bbc,bbc news,news",291,hd,False,https://i.ytimg.com/vi/tSCWs85mye8/default.jpg,https://www.youtube.com/watch?v=tSCWs85mye8,2020-06-25,2020-06,2020
9nrZwjcjS1A,UC16niRr50-MSBwiO3YDb3RA,coronavirus impact on global economy  bbc news,BBC News,News & Politics,none,206674,1612,0,558,2020-05-01 11:43:10,"bbc,bbc news,news",601,hd,False,https://i.ytimg.com/vi/9nrZwjcjS1A/default.jpg,https://www.youtube.com/watch?v=9nrZwjcjS1A,2020-05-17,2020-05,2020
0sKlL4k2-sc,UC16niRr50-MSBwiO3YDb3RA,coronavirus how to fly during a pandemic  bbc news,BBC News,News & Politics,none,65493,655,0,156,2020-06-23 13:31:51,"bbc,bbc news,news,coronavirus,covid-19,travel,pandemic,lockdown,flying,holiday,airports,airline,Laura Foster",110,hd,False,https://i.ytimg.com/vi/0sKlL4k2-sc/default.jpg,https://www.youtube.com/watch?v=0sKlL4k2-sc,2020-06-25,2020-06,2020
gtf9j06EOvo,UC16niRr50-MSBwiO3YDb3RA,coronavirus nations heading in wrong direction with covid says who  bbc news,BBC News,News & Politics,none,111666,827,0,776,2020-07-14 11:19:56,"bbc,bbc news,news",580,hd,False,https://i.ytimg.com/vi/gtf9j06EOvo/default.jpg,https://www.youtube.com/watch?v=gtf9j06EOvo,2020-07-28,2020-07,2020
F5L-7p3v4GI,UC16niRr50-MSBwiO3YDb3RA,coronavirus outbreak not yet at peak and lockdown may last another month  bbc news,BBC News,News & Politics,none,957999,6261,0,3739,2020-04-13 21:43:34,"bbc,bbc news,news,coronavirus,virus,deaths,lockdown,end,peak,forecast,lifted,number,hospitals,isolation,distancing,total,community,care,care homes,criticism,protective clothing,PPE,NHS,providers,masks,gowns,equipment,safety,frontline,staff,workers,risk,infection,epidemic,pandemic,threat,lift,relax,dying,sick,ill,covid,covid-19,intensive,critical,health,service,doctors,nurses,medical,David Shukman,Hywel Griffiths,Hugh Pym,Science,Health,Editor,correspondent,england,scotland,wales",582,hd,False,https://i.ytimg.com/vi/F5L-7p3v4GI/default.jpg,https://www.youtube.com/watch?v=F5L-7p3v4GI,2020-04-15,2020-04,2020
Eh_7aSruRqw,UC16niRr50-MSBwiO3YDb3RA,coronavirus airports without people  bbc news,BBC News,News & Politics,none,42247,471,0,153,2020-06-11 10:16:40,"bbc,bbc news,news",142,hd,False,https://i.ytimg.com/vi/Eh_7aSruRqw/default.jpg,https://www.youtube.com/watch?v=Eh_7aSruRqw,2020-06-23,2020-06,2020
oKX_E7adVwg,UC16niRr50-MSBwiO3YDb3RA,coronavirus russia uses facial recognition to tackle covid  bbc news,BBC News,News & Politics,none,100755,1174,0,446,2020-04-07 11:59:22,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,Russia,surveillance,Sarah Rainsford,facial recognition",230,hd,False,https://i.ytimg.com/vi/oKX_E7adVwg/default.jpg,https://www.youtube.com/watch?v=oKX_E7adVwg,2020-04-14,2020-04,2020
RSZoDTvgEr8,UC16niRr50-MSBwiO3YDb3RA,coronavirus is there a link between the severity of covid and air pollution  bbc news,BBC News,News & Politics,none,107888,774,0,526,2020-04-15 11:55:58,"bbc,bbc news,news",305,hd,False,https://i.ytimg.com/vi/RSZoDTvgEr8/default.jpg,https://www.youtube.com/watch?v=RSZoDTvgEr8,2020-04-15,2020-04,2020
aQ6LERWK0T0,UC16niRr50-MSBwiO3YDb3RA,coronavirus  plan to ease lockdown as uk past peak of pandemic   bbc news,BBC News,News & Politics,none,286227,1925,0,1657,2020-04-30 21:38:40,"bbc,bbc news,news,coronavirus,virus,pandemic,past peak,peak,deaths,infections,danger,cases,lockdown,plan,ease,relax lift,warning,second,spike,wave,PM,Boris,Boris Johnson,Prime Minister,Downing,Covid-19,economy,schools,transport,Reeta Chakrabarti,Laura Kuenssberg,Political,Editor",438,hd,False,https://i.ytimg.com/vi/aQ6LERWK0T0/default.jpg,https://www.youtube.com/watch?v=aQ6LERWK0T0,2020-04-17,2020-04,2020
8dTelszbObM,UC16niRr50-MSBwiO3YDb3RA,coronavirus first death outside china reported in philippines  bbc news,BBC News,News & Politics,none,436687,2772,0,1369,2020-02-04 08:17:48,"bbc,bbc news,news,corona,coronavirus,corona virus,corona virus news,coronavirus news,china news,outside source",558,hd,False,https://i.ytimg.com/vi/8dTelszbObM/default.jpg,https://www.youtube.com/watch?v=8dTelszbObM,2020-02-05,2020-02,2020
v8lVBHgucfs,UC16niRr50-MSBwiO3YDb3RA,covid chinas painful year fighting the coronavirus  bbc news,BBC News,News & Politics,none,113021,1146,0,1909,2020-12-29 11:58:03,"bbc,bbc news,news",246,hd,False,https://i.ytimg.com/vi/v8lVBHgucfs/default.jpg,https://www.youtube.com/watch?v=v8lVBHgucfs,2020-12-52,2020-12,2020
CuneZ1LhbQ0,UC16niRr50-MSBwiO3YDb3RA,coronavirus brazil records thirdhighest covid infection level  bbc news,BBC News,News & Politics,none,96027,673,0,263,2020-05-20 10:27:04,"bbc,bbc news,news",331,hd,False,https://i.ytimg.com/vi/CuneZ1LhbQ0/default.jpg,https://www.youtube.com/watch?v=CuneZ1LhbQ0,2020-05-20,2020-05,2020
0NTsBJLU1nk,UC16niRr50-MSBwiO3YDb3RA,coronavirus the lost six weeks when us failed to contain outbreak  bbc news,BBC News,News & Politics,none,264382,3705,0,1595,2020-05-12 15:09:19,"bbc,bbc news,news,covid,covid-19,coronavirus,corona virus,trump,United States",461,hd,True,https://i.ytimg.com/vi/0NTsBJLU1nk/default.jpg,https://www.youtube.com/watch?v=0NTsBJLU1nk,2020-05-19,2020-05,2020
qEj4MYC__Zo,UC16niRr50-MSBwiO3YDb3RA,uk facing even tougher restrictions to curb new coronavirus variant  bbc news,BBC News,News & Politics,none,343977,2316,0,2689,2020-12-22 22:35:26,"bbc,bbc news,news,coronavirus,virus,pandemic,Covid,Covid-19,mutant,mutation,new,variant,infections,cases,spread,deaths,hospitals,risk,danger,threat,travel,bans,France,Europe,Tier,rules,restrictions,Christmas,xmas,Boris,Johnson,government,passengers,rail,planes,ferries,ban,out,control,spreading,rapidly,England,UK,London,Kent,South,east,Huw Edwards,editor,Hugh Pym,David Shukman,strain,EU,WHO,testing,world,health,organisation,NHS,pressure,full,doctors,nurses,intensive,care,dying",555,hd,False,https://i.ytimg.com/vi/qEj4MYC__Zo/default.jpg,https://www.youtube.com/watch?v=qEj4MYC__Zo,2020-12-51,2020-12,2020
UcxHL8LHI_A,UC16niRr50-MSBwiO3YDb3RA,coronavirus world must prepare for pandemic says who  bbc news,BBC News,News & Politics,none,2054699,17872,0,7233,2020-02-25 08:42:18,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,outside,outside source,world TV,BBC World,world news",813,hd,False,https://i.ytimg.com/vi/UcxHL8LHI_A/default.jpg,https://www.youtube.com/watch?v=UcxHL8LHI_A,2020-02-08,2020-02,2020
LuESjGI-_gM,UC16niRr50-MSBwiO3YDb3RA,coronavirus the tourists swapping lockdown for sweden  bbc news,BBC News,News & Politics,none,92875,733,0,0,2020-06-08 12:31:10,"bbc,bbc news,news,coronavirus,lockdown,Sweden,pandemic,health",165,hd,False,https://i.ytimg.com/vi/LuESjGI-_gM/default.jpg,https://www.youtube.com/watch?v=LuESjGI-_gM,2020-06-23,2020-06,2020
3vudfCtGWhE,UC16niRr50-MSBwiO3YDb3RA,deprived areas bear brunt of coronavirus pandemic  bbc news,BBC News,News & Politics,none,55001,614,0,264,2020-06-12 21:31:16,"bbc,bbc news,news,coronavirus,virus,deprived,deprivation,poverty,England,Wales,poor,wealthy,official,figures,urban,rural,Scotland,Nicola Sturgeon,test,testing,car,workers,care homes,Reeta Chakrabarti,Hugh Pym,Health,Editor,Sarah Smith",421,hd,False,https://i.ytimg.com/vi/3vudfCtGWhE/default.jpg,https://www.youtube.com/watch?v=3vudfCtGWhE,2020-06-23,2020-06,2020
HlEFrbLeDks,UC16niRr50-MSBwiO3YDb3RA,coronavirus pm announcing strict new curbs on life in uk  bbc news,BBC News,News & Politics,none,1236675,18865,0,7769,2020-03-23 20:48:03,"bbc,bbc news,news,boris,boris johnson,boris johnson statement",376,hd,False,https://i.ytimg.com/vi/HlEFrbLeDks/default.jpg,https://www.youtube.com/watch?v=HlEFrbLeDks,2020-03-12,2020-03,2020
6CajGH3Q5RU,UC16niRr50-MSBwiO3YDb3RA,coronavirus pregnancy during a pandemic is terrifying  bbc news,BBC News,News & Politics,none,34133,517,0,0,2020-04-07 10:15:44,"bbc,bbc news,news,coronavirus,covid-19,United states,pregnancy,birth,health,pandemic",235,hd,False,https://i.ytimg.com/vi/6CajGH3Q5RU/default.jpg,https://www.youtube.com/watch?v=6CajGH3Q5RU,2020-04-14,2020-04,2020
xKW7l-u0OKA,UC16niRr50-MSBwiO3YDb3RA,coronavirus hits all  us states as death toll rises  bbc news,BBC News,News & Politics,none,995789,6706,0,2659,2020-03-18 08:58:41,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained,corona virus US,corona Virus trump,donald trump,president trump,corona",820,hd,False,https://i.ytimg.com/vi/xKW7l-u0OKA/default.jpg,https://www.youtube.com/watch?v=xKW7l-u0OKA,2020-03-11,2020-03,2020
JP7OtUAVAjE,UC16niRr50-MSBwiO3YDb3RA,coronavirus ended our marriage  bbc news,BBC News,News & Politics,none,93692,781,0,521,2020-12-05 17:00:18,"bbc,bbc news,news,divorce,marriage,relationships,covid,covid-19,vaccine,coronavirus,pandemic",417,hd,False,https://i.ytimg.com/vi/JP7OtUAVAjE/default.jpg,https://www.youtube.com/watch?v=JP7OtUAVAjE,2020-12-48,2020-12,2020
JtxsuIW7nrY,UC16niRr50-MSBwiO3YDb3RA,coronavirus indias covid cases surge past one million  bbc news,BBC News,News & Politics,none,182119,1178,0,888,2020-07-17 12:30:44,"bbc,bbc news,news",409,hd,False,https://i.ytimg.com/vi/JtxsuIW7nrY/default.jpg,https://www.youtube.com/watch?v=JtxsuIW7nrY,2020-07-28,2020-07,2020
E0S3Zcg9ZJo,UC16niRr50-MSBwiO3YDb3RA,coronavirus india overtakes russia in covid cases  bbc news,BBC News,News & Politics,none,216865,1087,0,787,2020-07-06 13:08:40,"bbc,bbc news,news",166,hd,False,https://i.ytimg.com/vi/E0S3Zcg9ZJo/default.jpg,https://www.youtube.com/watch?v=E0S3Zcg9ZJo,2020-07-27,2020-07,2020
lHVNvFX8Bfg,UC16niRr50-MSBwiO3YDb3RA,coronavirus when can i get the covid vaccine  bbc news,BBC News,News & Politics,none,142585,1108,0,1793,2020-11-27 10:33:17,"bbc,bbc news,news",258,hd,False,https://i.ytimg.com/vi/lHVNvFX8Bfg/default.jpg,https://www.youtube.com/watch?v=lHVNvFX8Bfg,2020-11-47,2020-11,2020
21MIvkk7Imc,UC16niRr50-MSBwiO3YDb3RA,four ways to protect yourself from coronavirus  bbc news,BBC News,News & Politics,none,261127,3227,0,382,2020-03-17 11:55:18,"bbc,bbc news,news",205,hd,False,https://i.ytimg.com/vi/21MIvkk7Imc/default.jpg,https://www.youtube.com/watch?v=21MIvkk7Imc,2020-03-11,2020-03,2020
VgPZtTeEG5k,UC16niRr50-MSBwiO3YDb3RA,coronavirus inside an italian icu  bbc news,BBC News,News & Politics,none,990258,4698,0,1053,2020-03-21 11:15:38,"bbc,bbc news,news",0,hd,False,https://i.ytimg.com/vi/VgPZtTeEG5k/default.jpg,https://www.youtube.com/watch?v=VgPZtTeEG5k,2020-03-11,2020-03,2020
STgRHkB-vx4,UC16niRr50-MSBwiO3YDb3RA,coronavirus explained how do i protect myself  bbc news,BBC News,News & Politics,none,127267,1519,0,234,2020-03-06 11:18:16,"bbc,bbc news,news,China coronavirus,coronavirus,coronavirus news,coronavirus symptoms,coronavirus latest,coronavirus cases,coronavirus deaths,corona virus,corona virus news,corona virus latest,china news,chinese news,world TV,BBC World,world news,covid 19,covid-19,Coronavirus Explained",585,hd,False,https://i.ytimg.com/vi/STgRHkB-vx4/default.jpg,https://www.youtube.com/watch?v=STgRHkB-vx4,2020-03-09,2020-03,2020
T-1-mlAGu1Y,UC16niRr50-MSBwiO3YDb3RA,coronavirus when your childs in intensive care with covid  bbc news,BBC News,News & Politics,none,164677,1363,0,0,2020-05-01 13:34:33,"bbc,bbc news,news,coronavirus,covid-19,pandemic,health,children",168,hd,False,https://i.ytimg.com/vi/T-1-mlAGu1Y/default.jpg,https://www.youtube.com/watch?v=T-1-mlAGu1Y,2020-05-17,2020-05,2020
P4SYSRp00uE,UC16niRr50-MSBwiO3YDb3RA,coronavirus trump gives who ultimatum over covid handling  bbc news,BBC News,News & Politics,none,249593,1665,0,1628,2020-05-20 10:36:38,"bbc,bbc news,news",666,hd,False,https://i.ytimg.com/vi/P4SYSRp00uE/default.jpg,https://www.youtube.com/watch?v=P4SYSRp00uE,2020-05-20,2020-05,2020
LP9a6cvfVeU,UC16niRr50-MSBwiO3YDb3RA,coronavirus tiger at bronx zoo tests positive for covid  bbc news,BBC News,Pets & Animals,none,334933,2298,0,1420,2020-04-06 14:08:51,"bbc,bbc news,news",190,hd,False,https://i.ytimg.com/vi/LP9a6cvfVeU/default.jpg,https://www.youtube.com/watch?v=LP9a6cvfVeU,2020-04-14,2020-04,2020
SLhGsTuE0ik,UC16niRr50-MSBwiO3YDb3RA,coronavirus us supports lifting covid vaccine patents  bbc newsnight,BBC News,News & Politics,none,85785,549,0,846,2021-05-05 23:13:02,"bbc,bbc news,news,Coronavirus,covid19,covid,intellectual property rights,Biden,Joe Biden,covid vaccines,pandemic,global pandemic,world trade organisation,WTO,David milliband,bbc newsnight,newsnight,miliband,maitlis,Emily maitlis",623,hd,False,https://i.ytimg.com/vi/SLhGsTuE0ik/default.jpg,https://www.youtube.com/watch?v=SLhGsTuE0ik,2021-05-18,2021-05,2021
v2r1cnTUnkE,UC16niRr50-MSBwiO3YDb3RA,coronavirus crisis china eases lockdown in wuhan where the pandemic began  bbc news,BBC News,News & Politics,none,376727,2165,0,2925,2020-04-07 22:19:57,"bbc,bbc news,news,china,wuhan,lockdown,easing,restrictions,coronavirus,virus,infections,covid,covid-19,deaths,banks,lending,loans,business,businesses,emergency,NatWest,RBS,Alison Rose,Chief Executive,bank,Huw Edwards,John Sudworth,China Correspondent,Beijing,Simon Jack,Business Editor,infection",404,hd,False,https://i.ytimg.com/vi/v2r1cnTUnkE/default.jpg,https://www.youtube.com/watch?v=v2r1cnTUnkE,2020-04-14,2020-04,2020
7fRmK51-Q5o,UC16niRr50-MSBwiO3YDb3RA,coronavirus us buys nearly all of covid drug remdesivir  bbc news,BBC News,News & Politics,none,67529,485,0,556,2020-07-02 10:10:02,"bbc,bbc news,news",243,hd,False,https://i.ytimg.com/vi/7fRmK51-Q5o/default.jpg,https://www.youtube.com/watch?v=7fRmK51-Q5o,2020-07-26,2020-07,2020
WE9gvJ8ou7g,UC16niRr50-MSBwiO3YDb3RA,coronavirus immunity explained  bbc news,BBC News,News & Politics,none,96756,1582,0,508,2020-07-08 12:53:19,"bbc,bbc news,news,coronavirus,covid-19,health,pandemic,immunity,lockdown,reality check",210,hd,False,https://i.ytimg.com/vi/WE9gvJ8ou7g/default.jpg,https://www.youtube.com/watch?v=WE9gvJ8ou7g,2020-07-27,2020-07,2020
W3ypPfbTyZs,UC16niRr50-MSBwiO3YDb3RA,more than  excess deaths so far during uk coronavirus pandemic  bbc news,BBC News,News & Politics,none,285538,1459,0,1213,2020-06-02 21:48:35,"bbc,bbc news,news,coronavirus,virus,excess,deaths,pandemic,England,Wales,ONS,statistics,elderly,care,homes,Durham,disease,PHE,Public Health England,Covid-19,black,asian,BAME,minority ethnic,danger,risk,threat,die,Huw Edwards,Michael Buchanan,Rianna Croxford",0,hd,False,https://i.ytimg.com/vi/W3ypPfbTyZs/default.jpg,https://www.youtube.com/watch?v=W3ypPfbTyZs,2020-06-22,2020-06,2020
